,x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,level of impact,level of uncertainity,distance in miles,Address
98,-2.2610648,53.4267553,1.8815983453990292e+18,82,3,4,7,3,4.25,3.58333333333333,1.89296944860009,0.843137254901961,0.445404576141198,highest contaminated zone,moderate uncertainity,2.1078669120086833,"Fielden Court, West Didsbury, Manchester, Greater Manchester, England, M21 7AY, United Kingdom"
99,-2.2610703,53.4276541,-1.3758415385377512e+17,38,0,2,3,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,higher impacted area,moderate uncertainity,2.1554241748481564,"Fielden Court, 245, Barlow Moor Road, West Didsbury, Manchester, Greater Manchester, England, M21 7AY, United Kingdom"
100,-2.2596366,53.4393424,6.928252925488065e+18,65,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,2.8768414091252357,"16, Egerton Road South, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 0XJ, United Kingdom"
101,-2.259686,53.4474319,3.6799598163901614e+18,242,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.3687263745706377,"25, Grosvenor Road, Whalley Range, Manchester, Greater Manchester, England, M16 8JP, United Kingdom"
102,-2.2581422,53.4411433,-4.5564104787503017e+18,66,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,3.0364655377660803,"278, Withington Road, Whalley Range, Manchester, Greater Manchester, England, M21 0XZ, United Kingdom"
103,-2.2565988,53.4348547,3.9224017095204736e+17,80,1,1,1,2,1.25,0.25,0.5,0.2,0.4,higher impacted area,least uncertainity,2.7370745176265587,"Batchelor Close, Arrowfield Estate, West Didsbury, Manchester, Greater Manchester, England, M21 7RH, United Kingdom"
104,-2.256691,53.4501349,2.9006303276063007e+18,140,0,0,0,2,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,3.6279531758936026,"Stanley Road, Whalley Range, Manchester, Greater Manchester, England, M16 8HS, United Kingdom"
105,-2.2570116,53.5031662,-1.6657741888155095e+18,96,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.078802733679837,"Basten Drive, Higher Broughton, Salford, Greater Manchester, England, M7 4RL, United Kingdom"
106,-2.2550236,53.4231729,6.458548276711831e+17,53,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,2.2397350867615864,"Darley Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 2ZD, United Kingdom"
107,-2.255029,53.4240718,3.865591119366498e+18,65,1,1,2,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,2.2777614242805364,"Ashwood Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 2YD, United Kingdom"
108,-2.2552069,53.4537335,-3.2648975694262656e+18,67,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.8958404483522386,"52, Yarburgh Street, Whalley Range, Manchester, Greater Manchester, England, M16 7FJ, United Kingdom"
109,-2.2536152,53.4393553,4.2483057493075446e+18,36,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,3.109168162070815,"Mauldeth Road West, Whalley Range, Manchester, Greater Manchester, England, M21 7RB, United Kingdom"
110,-2.2536688,53.4483437,-7.473769471307973e+17,104,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,3.6217685158652446,"28, Demesne Road, Fallowfield Triangle, Whalley Range, Manchester, Greater Manchester, England, M16 8HJ, United Kingdom"
111,-2.2536903,53.4519391,-7.272880667368983e+18,89,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.8357500274532796,"St Bede's College, Alexandra Road South, Whalley Range, Manchester, Greater Manchester, England, M16 8HX, United Kingdom"
112,-2.253701,53.4537367,3.1706660355614694e+17,108,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.9442415961629442,"13, Deerpark Road, Whalley Range, Manchester, Greater Manchester, England, M16 8FR, United Kingdom"
113,-2.2521898,53.4528411,3.1690866247056307e+18,63,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.941105903754866,"18, Alexandra Road South, Whalley Range, Manchester, Greater Manchester, England, M16 8EZ, United Kingdom"
114,-2.2522271,53.459133,-8.060148060215459e+18,70,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.3214669913479105,"The Little Alex Apartments, 1-3, Alexandra Road, Hulme, Manchester, Greater Manchester, England, M16 7BU, United Kingdom"
115,-2.2523125,53.4735144,5.897244960032143e+18,184,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.222605855738378,"386, Deansgate, St. Johns, City Centre, Manchester, Greater Manchester, England, M3 4LB, United Kingdom"
116,-2.2506575,53.4483501,3.600969946058821e+17,120,3,0,3,0,1.5,3.0,1.73205080756888,2.0,1.15470053837925,higher impacted area,highest uncertainity,3.733838410618736,"Manley Road, Whalley Range, Manchester, Greater Manchester, England, M16 8PN, United Kingdom"
117,-2.2508165,53.4753152,-4.052190018015758e+18,344,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.376903066675019,"Beetham Tower, 301-303, Trafford Street, St. Johns, City Centre, Manchester, Greater Manchester, England, M3 4LQ, United Kingdom"
118,-2.248994,53.421388,-6.940811053869699e+18,152,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,2.5198165665543213,"Beeches Mews, West Didsbury, Manchester, Greater Manchester, England, M20 2PF, United Kingdom"
119,-2.2490308,53.4276799,1.0363132378032504e+18,105,3,0,1,2,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,higher impacted area,highest uncertainity,2.7576621728450954,"Highmarsh Crescent, West Didsbury, Manchester, Greater Manchester, England, M20 2AN, United Kingdom"
120,-2.2491466,53.4474544,-4.839231609984291e+18,119,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.742537885371405,"2, Manley Road, Whalley Range, Manchester, Greater Manchester, England, M16 8PN, United Kingdom"
121,-2.2492098,53.4582405,3.022072071121263e+18,56,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.366890930210019,"Pepperhill Road, Hulme, Manchester, Greater Manchester, England, M16 7PD, United Kingdom"
122,-2.249215,53.4591393,7.817097443231928e+18,113,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,4.42060249947026,"Pepperhill Road, Hulme, Manchester, Greater Manchester, England, M16 7PD, United Kingdom"
123,-2.2492203,53.4600381,6.920988056863403e+18,171,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.474526538420363,"Moss Lane East, Moss Side, Manchester, Greater Manchester, England, M15 5DD, United Kingdom"
124,-2.2492308,53.4618358,2.7312480326472044e+18,116,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.583001206974691,"Boston Street, Hulme, Manchester, Greater Manchester, England, M15 5AY, United Kingdom"
125,-2.2492361,53.4627346,-4.383351334428612e+18,227,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.637528024674077,"103, Greenheys Lane West, Hulme, Manchester, Greater Manchester, England, M15 5AX, United Kingdom"
126,-2.2475363,53.4294807,5.130503960379422e+18,126,1,2,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286,higher impacted area,least uncertainity,2.915428225610869,"Robert Harrison Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1LW, United Kingdom"
127,-2.2476148,53.4429633,-4.969036807814084e+18,42,0,0,3,1,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,3.562409268373137,"Whalley Range 11-18 High School, Wilbraham Road, Fallowfield Triangle, Whalley Range, Manchester, Greater Manchester, England, M16 8GW, United Kingdom"
128,-2.2476462,53.4483564,1.358016679883318e+18,75,0,2,0,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,3.853884752995905,"Alexandra Park Children's Learning Community, Demesne Road, Fallowfield Triangle, Whalley Range, Manchester, Greater Manchester, England, M16 8PJ, United Kingdom"
129,-2.247709,53.4591424,7.549888860629626e+18,109,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,4.472973654071094,"Darncombe Close, Moss Side, Manchester, Greater Manchester, England, M16 7DS, United Kingdom"
130,-2.2460157,53.4267873,7.71674728646848e+18,128,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,2.891067299955105,"Houseman Crescent, West Didsbury, Manchester, Greater Manchester, England, M20 2JQ, United Kingdom"
131,-2.2460417,53.4312815,1.9979423426645348e+18,65,1,2,1,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,3.0735998799743154,"Bradwell Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1JX, United Kingdom"
132,-2.2445573,53.4348799,-2.0649728905309532e+18,99,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.3116044846647124,"Golborne Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1EA, United Kingdom"
133,-2.2446296,53.4474637,-8.244092857107468e+18,34,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.9332438896914312,"Princess Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7ER, United Kingdom"
134,-2.24464,53.4492614,5.993356082873633e+18,41,0,1,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,4.029516795940224,"305, Princess Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7ER, United Kingdom"
135,-2.2430264,53.4303888,-4.977873238698836e+18,44,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.2025046495061464,"Cavendish Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1QD, United Kingdom"
136,-2.2431703,53.4555564,5.071148158388772e+18,228,3,3,2,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,highest contaminated zone,least uncertainity,4.437752664157081,"39, Beresford Street, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 4SB, United Kingdom"
137,-2.2432731,53.4735331,2.143976240054481e+18,580,3,1,1,1,1.5,1.0,1.0,0.666666666666667,0.666666666666667,higher impacted area,moderate uncertainity,5.489233811732662,"1, Great Marlborough Street, Petersfield, City Centre, Manchester, Greater Manchester, England, M1 5NN, United Kingdom"
138,-2.2415469,53.4348861,-3.538754440209109e+18,100,3,0,0,1,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,3.4715710242956406,"Whitchurch Road, West Didsbury, Manchester, Greater Manchester, England, M20 1FZ, United Kingdom"
139,-2.241552,53.4357849,-6.125740427307e+18,76,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.5104628816827725,"Dovedale Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1DP, United Kingdom"
140,-2.2415877,53.4420768,5.293297356943758e+18,80,3,0,1,0,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,3.7999878729512346,"13, Elsmore Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7FP, United Kingdom"
141,-2.2416082,53.4456722,1.0862295319721908e+18,77,1,2,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,higher impacted area,highest uncertainity,3.977284203066004,"1, Gatley Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7HE, United Kingdom"
142,-2.2416133,53.446571,-8.417502553363107e+18,96,3,2,0,2,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167,higher impacted area,moderate uncertainity,4.022779433670081,"79, Aston Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7HL, United Kingdom"
143,-2.2416541,53.4537617,1.9310302054386163e+18,182,5,2,0,0,1.75,5.58333333333333,2.3629078131263,3.19047619047619,1.35023303607217,higher impacted area,very unlikely,4.401348064779226,"102, Caythorpe Street, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 4UH, United Kingdom"
144,-2.241695,53.4609525,3.070521702022918e+18,19,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.8014497952551904,"Greenheys Police Station, Ripon Street, Moss Side, Manchester, Greater Manchester, England, M15 6JT, United Kingdom"
145,-2.2417103,53.463649,1.1610344935141128e+18,191,2,0,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,4.9559825001688695,"Brennan Close, Hulme, Manchester, Greater Manchester, England, M15 6FN, United Kingdom"
146,-2.2417615,53.4726373,-2.941069330955528e+18,198,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,5.4852923453229305,"5, Hulme Street, Petersfield, City Centre, Manchester, Greater Manchester, England, M1 5GL, United Kingdom"
147,-2.2417921,53.4780304,3.4840355637483433e+18,56,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.811562027895498,"BT, 55, George Street, Chinatown, City Centre, Manchester, Greater Manchester, England, M1 4LG, United Kingdom"
148,-2.2400367,53.4339903,-7.794109970716496e+18,80,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.516095738459036,"Longport Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1EN, United Kingdom"
149,-2.2400468,53.435788,3.931137325247333e+18,97,1,1,0,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,3.591419151676587,"Thurlwood Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1DQ, United Kingdom"
150,-2.2400823,53.4420799,1.769312763793714e+18,88,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,3.87486805385354,"26, Tarporley Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7EQ, United Kingdom"
151,-2.2401127,53.4474729,-4.075745423687112e+18,96,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,4.138713778766937,"39, Aston Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7HL, United Kingdom"
152,-2.240128,53.4501694,-4.326530161537608e+18,108,2,1,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975,higher impacted area,least uncertainity,4.276688391398918,"58, Parkside Road, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7JG, United Kingdom"
153,-2.240194,53.4618543,1.0423474938326452e+18,2,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.911486735655127,"Charles Halle Road, Moss Side, Manchester, Greater Manchester, England, M14 4GF, United Kingdom"
154,-2.2385113,53.4303979,8.190253378739536e+18,99,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.461423652088596,"85-115, Burton Road, Withington, Manchester, Greater Manchester, England, M20 1HG, United Kingdom"
155,-2.2385365,53.4348921,-6.063317493100776e+18,110,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.6363929764948097,"Scholars Drive, West Didsbury, Manchester, Greater Manchester, England, M20 1AY, United Kingdom"
156,-2.2385516,53.4375887,3.5090246958180787e+18,88,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.7497936796228233,"Doncaster Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1DE, United Kingdom"
157,-2.2386172,53.4492736,3.602411090962543e+18,162,4,2,0,3,2.25,2.91666666666667,1.70782512765993,1.2962962962963,0.759033390071081,highest contaminated zone,highest uncertainity,4.300160465856368,"Dorset Avenue, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M14 7WR, United Kingdom"
158,-2.2386474,53.4546666,8.099528676304258e+18,117,0,3,1,2,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,higher impacted area,highest uncertainity,4.5798715681074835,"10, Billy Meredith Close, Moss Side, Manchester, Greater Manchester, England, M14 4JY, United Kingdom"
159,-2.2386727,53.4591608,9.062117015811731e+18,33,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.822536717170641,"Webster Primary School, Pencroft Way, Manchester Science Park, Moss Side, Manchester, Greater Manchester, England, M15 6JU, United Kingdom"
